codigo;loja;nome;N Fantasia;endereco;complemento;bairro;uf;codigo_municipio;municipio;cep;pais;cnpj_cpf;ins_estadual;latitude;longitude;vendedor;rede;regiao
82;70;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA HIPER SUL;AV MELICIO MACHADO 1060;;ATALAIA;SE;308;ARACAJU;49037-445;105;39.346.861/0072-55;27.112.394-0;-10.9957757;-37.0657649;VINICIUS;Gbarbosa;Aracaju e regiao
82;71;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA CONJ BUGIO;AV POCO DO MERO 285;;CONJUNTO BUGIO;SE;308;ARACAJU;49090-000;105;39.346.861/0042-30;271052481;-10.891878;-37.0939381;VINICIUS;Gbarbosa;Aracaju e regiao
82;72;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA BARRA DOS COQUEIROS;AV OCEANICA 1025;;CENTRO;SE;605;BARRA DOS COQUEIROS;49140-970;105;39.346.861/0377-58;271381850;-10.9463811;-37.0275476;VINICIUS;Gbarbosa;Aracaju e regiao
82;73;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA LUZIA;R MINISTRO NELSON HUNGRIA 155;;LUZIA;SE;308;ARACAJU;49045-510;105;39.346.861/0451-81;271491647;-10.9339967;-37.063428;VINICIUS;Gbarbosa;Aracaju e regiao
82;74;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA  SAO CRISTOVAO;AVENIDA AYRTON SENNA S/N;;CONJ. ROSA MARIA;SE;6701;SAO CRISTOVAO;49100-000;105;39.346.861/0043-10;27.105.258-9;-10.9289748;-37.1183286;VINICIUS;Gbarbosa;Aracaju e regiao
82;82;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA CONJ. MARCOS FREIRE I;AVENIDA COLETORA A S/N;;CONJ. MARCOS FREIRE I;SE;4805;NOSSA SENHORA DO SOCORRO;49160-000;105;39.346.861/0148-98;271311479;-10.8378656;-37.0661651;VINICIUS;Gbarbosa;Aracaju e regiao
82;84;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA CD SERGIPE;RODOVIA BR 235 S/N;KM 04 ANEXO I;SOBRADO;SE;4805;NOSSA SENHORA DO SOCORRO;49158-622;105;39.346.861/0001-61;271052104;-10.8771649;-37.158409;VINICIUS;Gbarbosa;Aracaju e regiao
82;85;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA CD BAHIA;RODOVIA BA 093 4120;PALMARES;PALMARES;BA;30709;SIMOES FILHO;43700-000;105;39.346.861/0364-33;100.082.388;-12.7533149;-38.4000713;VINICIUS;Gbarbosa;Simoes Filho e regiao
82;86;CENCOSUD BRASIL COMERCIAL LTDA.;GBARBOSA CAMACARI;VIA DE LIGACAO CAMACARI S/N;;POLO PETROQUIMICO;BA;5701;CAMACARI;42810-260;105;39.346.861/0379-10;102.946.189;-12.6525076;-38.3032273;VINICIUS;Gbarbosa;Camacari e regiao
82;87;CENCOSUD BRASIL COMERCIAL LTDA.;CENCOSUD CD SERGIPE 2;RODOVIA BR 235 S/N;;SOBRADO;SE;4805;NOSSA SENHORA DO SOCORRO;49158-622;105;39.346.861/0527-14;27.207.487-0;-10.8771649;-37.158409;VINICIUS;Gbarbosa;Aracaju e regiao
186;1;RMIX COMERC DE GENEROS ALIMENTICIOS LTDA;RMIX PITUBA- PITUBINHA;RUA ARTUR GOMES DE CARVALHO 246;;PITUBA;BA;27408;SALVADOR;41810-640;105;06.337.087/0002-54;83816004;-12.9942244;-38.454218;VINICIUS;Redemix;Pituba e regiao
186;2;RMIX COMERCIO DE GENEROS ALIMENTICIOS LT;RMIX IMBUI;AV JORGE AMADO 980;;IMBUI;BA;27408;SALVADOR;41720-040;105;06.337.087/0003-35;80826204;-12.968515;-38.425774;VINICIUS;Redemix;Paralela e regiao
186;3;RMIX COMERCIO DE GENEROS ALIMENTICIOS LT;RMIX SIMOES FILHO;AV WASHINGTON LUIZ;;CENTRO;BA;30709;SIMOES FILHO;43700-000;105;06.337.087/0001-73;64.076.451;-12.7764947;-38.3982916;VINICIUS;Redemix;Simoes Filho e regiao
186;4;RMIX COMERCIO GENEROS ALIMENTICIOS LTDA;RMIX ALPHAVILLE 1;AV LUIZ VIANA, 7876;;ALPHAVILLE 1;BA;27408;SALVADOR;41701-005;105;06.337.087/0004-16;128981786;-12.9379595;-38.3996147;VINICIUS;Redemix;Paralela e regiao
186;5;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX ITAPUA;AV DORIVAL CAYMMI, 107;;ITAPUA;BA;27408;SALVADOR;41635-152;105;06.337.087/0005-05;142824072;-12.9422461;-38.3645311;VINICIUS;Redemix;Paralela e regiao
186;6;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX PITUBA - AMAZONAS;R AMAZONAS 883;;PITUBA;BA;27408;SALVADOR;41830-380;105;06.337.087/0010-64;162.154.581;-13.0039281;-38.4598106;VINICIUS;Redemix;Pituba e regiao
186;7;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX BURAQUINHO;R PRISCILA B DUTRA 1278;QUADRAR LOTE 00001 LOTEAMENTO MIRAGEM;BURAQUINHO;BA;19207;LAURO DE FREITAS;42709-200;105;06.337.087/0007-69;145.512.921;-12.8804433;-38.294714;VINICIUS;Redemix;Lauro e regiao
186;8;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX HORTO;R WALDEMAR FALCAO 1017;;HORTO FLORESTAL;BA;27408;SALVADOR;40285-885;105;06.337.087/0008-40;152.457.790;-12.9984003;-38.4880064;VINICIUS;Redemix;Vasco e regiao
186;9;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX ONDINA;AV ADHEMAR DE BARROS 392;;ONDINA;BA;27408;SALVADOR;40170-110;105;06.337.087/0011-45;171.197.990;-13.0070636;-38.5090066;VINICIUS;Redemix;Suburbio e regiao
186;10;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX VITORIA;AV SETE DE SETEMBRO 1839;TERREO;VITORIA;BA;27408;SALVADOR;40080-002;105;06.337.087/0009-20;157.653.968;-12.9899369;-38.5237084;VINICIUS;Redemix;Suburbio e regiao
186;11;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX  STELLA MARIS;R RUBEM VALENTIM 459;;STELLA MARIS;BA;27408;SALVADOR;41600-685;105;06.337.087/0015-79;176.848.181;-12.9374077;-38.3309642;VINICIUS;Redemix;Lauro e regiao
186;12;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;REDEMIX CHAME-CHAME;RUA PROFESSOR SABINO SILVA 179;;CHAME-CHAME;BA;27408;SALVADOR;40157-250;105;06.337.087/0016-50;177.157.844;-13.0053888;-38.5217255;VINICIUS;Redemix;Suburbio e regiao
186;13;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;REDEMIX RIO VERMELHO;RUA OSWALDO CRUZ 000564;;RIO VERMELHO;BA;27408;SALVADOR;41940-000;105;06.337.087/0017-30;201.193.400;-13.0123096;-38.4830967;VINICIUS;Redemix;Vasco e regiao
186;14;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;REDEMIX SALVADOR SHOPPING;AVENIDA TANCREDO NEVES 003133;;CAMINHO DAS ARVORES;BA;27408;SALVADOR;41820-021;105;06.337.087/0020-36;232.415.238;-12.9787915;-38.458389;VINICIUS;Redemix;Pituba e regiao
203;1;UNIMAR SUPERMERCADO LTDA;HIPER UNIMAR BARRA DO POJUCA;R FILOGONIO DE OLIVEIRA 141;;BARRA DO POJUCA;BA;5701;CAMACARI;42825-000;105;07.896.520/0001-73;68554400;-12.7001932;-38.325345;NIXON;Unimar;Camacari e regiao
203;2;UNIMAR SUPERMERCADO E ATACADO LTDA;HIPER UNIMAR AREMBEPE;R ALTO DA CONCEICAO SN;;AREMBEPE (ABRANTES);BA;5701;CAMACARI;42830-570;105;07.896.520/0005-05;166.387.904;-12.7001932;-38.325345;NIXON;Unimar;Camacari e regiao
203;3;UNIMAR SUPERMERCADO E ATACADO LTDA;HIPER UNIMAR PARQUE NASC DA CAPIVARA;R DOM PEDRO 1 SN;QUADRA LOTE 08;PARQUE NASC DA CAPIVARA;BA;5701;CAMACARI;42800-970;105;07.896.520/0003-35;158.767.411;-12.7197107;-38.33507;NIXON;Unimar;Camacari e regiao
208;1;COGEALI COM DE GENEROS ALIMENTICIOS LTDA;COGEALI LJ 01 PARIPE;RUA DR EDUARDO DOTTO 81;;PARIPE;BA;27408;SALVADOR;40800-010;105;07.348.911/0001-53;66578354;-12.8382033;-38.4740141;VINICIUS;Redemix;Suburbio e regiao
208;2;COAGELI - COMERCIAL DE GENEROS ALIMENTICIOS LTDA;COAGELI LJ 2 CENTRO;PC MARTINIANO MAIA. 93;;CENTRO;BA;19207;LAURO DE FREITAS;42702-720;105;07.348.911/0002-34;149362221;-12.8958585;-38.3233859;VINICIUS;Redemix;Lauro e regiao
209;1;MASANI COM DE GENEROS ALIMENTICIOS LTDA;MASANI COM;AV PAULO VI 1932 PARQUE FLAMBOYANT;;PITUBA;BA;27408;SALVADOR;41810-001;105;00.813.880/0001-15;42630410;-12.9896972;-38.4605173;VINICIUS;Redemix;Pituba e regiao
213;1;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS EI;ATAKAREJO IGUATEMI;AV SANTIAGO DE COMPOSTELA 425;;PARQUE BELA VISTA;BA;27408;SALVADOR;40279-150;105;73.849.952/0001-58;38971309;-12.9824088;-38.4707006;RICARDO;Atakarejo;Pituba e regiao
213;2;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS EI;ATAKAREJO LAURO;AV SANTOS DUMONT 5772;;ESTRADA DO COCO;BA;19207;LAURO DE FREITAS;42700-000;105;73.849.952/0003-10;77593840;-12.8772914;-38.3086794;RICARDO;Atakarejo;Lauro e regiao
213;3;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS EI;ATAKAREJO CAMINHO DE AREIA;AV TIRADENTES 88;;CAMINHO DE AREIA;BA;27408;SALVADOR;40440-360;105;73.849.952/0006-62;82462062;-12.8347135;-38.4671677;RICARDO;Atakarejo;Suburbio e regiao
213;4;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS EI;ATAKAREJO CALCADA;R ELIAS NAZARE 22;;CALCADA;BA;27408;SALVADOR;40411-000;105;73.849.952/0004-09;78213995;-12.9479838;-38.5006812;RICARDO;Atakarejo;Suburbio e regiao
213;5;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS;ATAKAREJO PIATA;AV OCTAVIO MANGABEIRA;;PIATA;BA;27408;SALVADOR;41650-000;105;73.849.952/0009-05;112613736;-12.9759089;-38.4206753;RICARDO;Atakarejo;Paralela e regiao
213;6;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BE;ATAKAREJO CABULA;ESTRADA DAS BARREIRAS;;CABULA;BA;27408;SALVADOR;41195-001;105;73.849.952/0008-24;111689374;-12.9442028;-38.4578191;RICARDO;Atakarejo;Brotas e regiao
213;7;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO BOCA DO RIO;R ABELARDO ANDRADE DE CARVALHO,472;;BOCA DO RIO;BA;27408;SALVADOR;41706-710;105;73.849.952/0002-39;72567935;-12.9780388;-38.4287086;RICARDO;Atakarejo;Paralela e regiao
213;8;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO AMARALINA;R JANIO QUADROS, 390;;AMARALINA;BA;27408;SALVADOR;41900-340;105;73.849.952/0011-20;134196754;-13.0110972;-38.4706368;RICARDO;Atakarejo;Vasco e regiao
213;9;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO SALVADOR;AV SAO CRISTOVAO, 301;;SALVADOR;BA;27408;SALVADOR;41510-333;105;73.849.952/0017-15;144638996;-12.9014472;-38.3460822;RICARDO;Atakarejo;Paralela e regiao
213;10;ATAKAREJO DISTRIBUIDOR DE BEBIDAS E ALIMENTOS S.A;ATAKAREJO CASTELO BRANCO;R GENARO DE CARVALHO,150;;CASTELO BRANCO;BA;27408;SALVADOR;41320-100;105;73.849.952/0018-04;145559100;-12.9086793;-38.44467789999999;RICARDO;Atakarejo;Vila Canaria e regiao
213;11;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO PERNAMBUES;AV TRANQUEDO NEVES, 3290;;PERNAMBUES;BA;27408;SALVADOR;41100-800;105;73.849.952/0015-53;142437117;-12.9746339;-38.4578832;RICARDO;Atakarejo;Pituba e regiao
213;12;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO CD SIMOES FILHO;V DE PENETRACAO I 690;;CIA SUL;BA;30709;SIMOES FILHO;43700-000;105;73.849.952/0021-00;159.338.218;-12.8165878;-38.4182775;RICARDO;Atakarejo;Simoes Filho e regiao
213;13;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO CAMACARI;JD LIMOEIRO S/N;;LIMOEIRO;BA;5701;CAMACARI;42800-681;105;73.849.952/0013-91;140.557.666;-12.7073296;-38.3231594;RICARDO;Atakarejo;Camacari e regiao
213;14;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO PATAMARES;AV LUIS VIANA FILHO 6282;;PATAMARES;BA;27408;SALVADOR;41680-400;105;73.849.952/0029-59;179.439.821;-12.9374456;-38.3973509;RICARDO;Atakarejo;Paralela e regiao
213;15;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ENGENHO VELHO DE BROTAS;AV VASCO DA GAMA 437;TODO IMOVEL;ENGENHO VELHO DE BROTAS;BA;27408;SALVADOR;40240-090;105;73.849.952/0032-54;185825759;-12.9920566;-38.4988242;RICARDO;Atakarejo;Vasco e regiao
213;16;ATAKAREJO ITACIMIRIM;ATAKAREJO ITACIMIRIM;ROD RODOVIA BA 099 DO COCO SN;KM 64;ITACIMIRIM (MONTE GORDO);BA;5701;CAMACARI;42840-660;105;73.849.952/0031-73;180.419.133;-12.2701519;-37.8763488;RICARDO;Atakarejo;Camacari e regiao
213;17;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ILHA;RODOVIA BA 001 8765;;COROA;BA;33208;VERA CRUZ;44470-000;105;73.849.952/0034-16;186650482;-12.9979845;-38.6403202;RICARDO;Atakarejo;Ilha Itaparica
213;18;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO CD VITORIA DA CONQUISTA;ROD BR 116 830;;AYRTON SENNA;BA;33307;VITORIA DA CONQUISTA;45058-000;105;73.849.952/0050-36;220.842.714;-14.8403406;-40.8440732;RICARDO;Atakarejo;Conquista e regiao
213;19;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO FEIRA BARAUNA;AVENIDA JOSE FALCAO DA SILVA 150;;BARAUNA;BA;10800;FEIRA DE SANTANA;44020-122;105;73.849.952/0016-34;144.638.888;-12.240353;-38.9639392;RICARDO;Atakarejo;Feira e regiao
213;20;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ILHEUS;AVENIDA TANCREDO NEVES SN;;OLIVENCA;BA;13606;ILHEUS;45660-500;105;73.849.952/0042-26;214.063.932;-14.8328737;-39.0279044;RICARDO;Atakarejo;Ilheus e regiao
213;21;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ARACAJU ADELIA;AVENIDA ADELIA FRANCO 2350;;LUZIA;SE;308;ARACAJU;49048-010;105;73.849.952/0044-98;27.216.861-0;-10.93916;-37.0636888;RICARDO;Atakarejo;Aracaju e regiao
213;22;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO PORTO SEGURO;AVENIDA IVAN COSTA RODRIGUES SN;;CIDADE ALTA - SEDE;BA;25303;PORTO SEGURO;45810-000;105;73.849.952/0040-64;210184518;-16.4326241;-39.0712756;RICARDO;Atakarejo;Porto Seguro e regiao
213;23;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO VITORIA DA CONQUISTA;AVENIDA OLIVIA FLORES SN;;CANDEIAS;BA;33307;VITORIA DA CONQUISTA;45028-100;105;73.849.952/0036-88;202.731.366;-14.8700206;-40.820303;RICARDO;Atakarejo;Conquista e regiao
213;24;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO QUINTAS DO MORUMBI;AVENIDA DAS PALMEIRAS S/N;;QUINTAS DO MORUMBI;BA;16401;ITAPETINGA;45700-000;105;73.849.952/0046-50;216.572.944;-15.2491268;-40.2563573;RICARDO;Atakarejo;Conquista e regiao
213;25;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO  SAO GONCALO DOS CAMPOS;AVENIDA JOSE CARLOS DE LACERDA S/N;;LUIZ EDUARDO MAGALHAES;BA;29305;SAO GONCALO DOS CAMPOS;44330-000;105;73.849.952/0047-30;216.573.079;-12.4227839;-38.9504993;RICARDO;Atakarejo;Feira e regiao
213;26;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BE;AVENIDA PRESIDENTE JOAO GOULART 171;;CENTRO;BA;18001;JEQUIE;45200-070;105;73.849.952/0028-78;174.964.200;-13.8645323;-40.07884689999999;RICARDO;Atakarejo;Conquista e regiao
213;27;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO SAO CAETANO;AVENIDA PRINCESA ISABEL SN;;SAO CAETANO;BA;14802;ITABUNA;45607-003;105;73.849.952/0035-05;202.731.258;-14.8088875;-39.2750517;RICARDO;Atakarejo;Ilheus e regiao
213;28;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO BAIXA DE QUINTAS;ESTRADA DA RAINHA 000646;;BAIXA DE QUINTAS;BA;27408;SALVADOR;40300-035;105;73.849.952/0019-87;155.323.173;-12.9646198;-38.492057;RICARDO;Atakarejo;Suburbio e regiao
213;29;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ALAGOINHA;ALAMEDA DAS AGUAS SN;;NOVO HORIZONTE;BA;702;ALAGOINHAS;48009-886;105;73.849.952/0012-00;140.557.558;-12.1339689;-38.4211223;RICARDO;Atakarejo;Alagoinhas e regiao
213;30;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO SIMOES FILHO;AVENIDA ENG ELMO SEREJO DE FARIAS 2073;;CIA I;BA;30709;SIMOES FILHO;43700-000;105;73.849.952/0014-72;140557774;-12.8067107;-38.3938574;RICARDO;Atakarejo;Simoes Filho e regiao
213;31;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO PATAMARES PINTO DE AGUIAR;RUA CARIMBAMBA 0000SN;;PITUACU;BA;27408;SALVADOR;41740-010;105;73.849.952/0039-20;210.184.400;-12.9700206;-38.4112769;RICARDO;Atakarejo;Paralela e regiao
213;32;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO  SETE DE ABRIL;AVENIDA MARIA LUCIA 001015;;SETE DE ABRIL;BA;27408;SALVADOR;41385-445;105;73.849.952/0025-25;168.523.388;-12.9219208;-38.4323667;RICARDO;Atakarejo;Vila Canaria e regiao
213;33;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO POJUCA;VIA BA 533 SN;;STAR;BA;25204;POJUCA;48120-000;105;73.849.952/0049-00;220.799.768;-12.4308263;-38.3281873;RICARDO;Atakarejo;Alagoinhas e regiao
213;34;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ITABUNA;RUA B SN;;NOVA CALIFORNIA;BA;14802;ITABUNA;45604-400;105;73.849.952/0043-07;214.064.067;-14.7659265;-39.2587181;RICARDO;Atakarejo;Ilheus e regiao
213;35;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;RUA VEREADOR ZEZEU RIBEIRO 000111;;FAZENDA GRANDE II;BA;27408;SALVADOR;41342-153;105;73.849.952/0022-82;161.502.288;-12.8946874;-38.3923589;RICARDO;Atakarejo;Vila Canaria e regiao
213;36;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;RUA FREDERICO COSTA 000146;;PERIPERI;BA;27408;SALVADOR;40725-620;105;73.849.952/0023-63;161.502.396;-12.86674;-38.4760743;RICARDO;Atakarejo;Vila Canaria e regiao
213;37;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;AVENIDA AFRANIO PEIXOTO 003913;;LOBATO;BA;27408;SALVADOR;40470-630;105;73.849.952/0024-44;161.502.404;-12.9320797;-38.4890204;RICARDO;Atakarejo;Suburbio e regiao
213;38;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;RUA SEM DENOMINACAO 251;;CENTRO;BA;10057;DIAS D'AVILA;42850-000;105;73.849.952/0052-06;225.505.894;-12.6859468;-38.3546067;RICARDO;Atakarejo;Alagoinhas e regiao
213;39;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO FEIRA MANGABEIRA;RUA EUNAPOLIS S/N;;MANGABEIRA;BA;10800;FEIRA DE SANTANA;44056-684;105;73.849.952/0057-02;227.985.340;-12.2125336;-38.9440434;RICARDO;Atakarejo;Feira e regiao
213;40;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO  FEIRA SIM;AVENIDA FERNANDO PINTO DE QUEIROZ S/N;;SIM;BA;10800;FEIRA DE SANTANA;44085-620;105;73.849.952/0059-74;228.338.707;-12.2515076;-38.9147001;RICARDO;Atakarejo;Feira e regiao
213;41;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO  CATU;AVENIDA PADRE CUPERTINO 00;CENTRO NUMERO 00;CENTRO;BA;7509;CATU;48110-000;105;73.849.952/0054-60;225533622;-12.3555485;-38.37607939999999;RICARDO;Atakarejo;Alagoinhas e regiao
213;42;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;AVENIDA PADRE CUPERTINO 00;;CENTRO;BA;7509;CATU;48110-000;105;73.849.952/0054-60;225533622;-12.3555485;-38.37607939999999;RICARDO;Atakarejo;Alagoinhas e regiao
213;43;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO NOSSA SENHORA DA GLORIA;RUA FRANCISCO VIEIRA DOS SANTOS 86;;JOVIANO BARBOSA;SE;4508;NOSSA SENHORA DA GLORIA;49680-000;105;73.849.952/0051-17;27.223.761-2;-10.2121735;-37.4205748;RICARDO;Atakarejo;Gloria e regiao
213;44;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO  LAGARTO;AVENIDA SIN ANTONIO FRANCISCO DA ROCHA-L;;EXPOSICAO;SE;3500;LAGARTO;49400-000;105;73.849.952/0055-40;27.225.678-1;-10.9125812;-37.6672134;RICARDO;Atakarejo;Aracaju e regiao
213;45;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ITABAINA;AVENIDA NIVALDA LIMA FIGUEIREDO 867;;ANIZIO AMANCIO DE OLIVEIRA;SE;2908;ITABAIANA;49503-396;105;73.849.952/0058-93;272283894;-10.6923825;-37.4219273;RICARDO;Atakarejo;Itabaiana e regiao
213;46;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ARACAJU PARAISO;AVENIDA PRES TANCREDO NEVES 8050;;NOVO PARAISO;SE;308;ARACAJU;49082-005;105;73.849.952/0060-08;27.232.185-0;-10.90931;-37.090671;RICARDO;Atakarejo;Aracaju e regiao
213;47;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO - ESTANCIA ARACAJU;AVENIDA RUBENS ALVES DA SILVA 1.132;;SANTA CRUZ;SE;2106;ESTANCIA;49200-000;105;73.849.952/0048-11;27.223.877-5;-11.2758643;-37.4490888;RICARDO;Atakarejo;Aracaju e regiao
218;1;DELI E CIA DELICATESSEN LTDA;DELI E CIA GRACA;AV EUCLIDES DA CUNHA 79;;GRACA;BA;27408;SALVADOR;40150-120;105;08.957.752/0001-57;74571398;-12.9759518;-38.4699474;RICARDO;Outros;Suburbio e regiao
259;1;FRUTOS DA TERRA MINIMERCADO LTDA - ME;FRUTOS DA TERRA;R DR JULIO DE MELO , 538;;CENTRO;PE;11101;PETROLINA;56302-150;105;05.370.733/0001-31;29649536;-9.400515100000002;-40.4949067;ANTONIO;Outros;Petrolina e regiao
1456;12;ARMAZEM MATEUS S.A.;MATEUS CD - FEIRA DE SANTANA/BA;ROD BA 502 SN;;BOA HORA;BA;29305;SAO GONCALO DOS CAMPOS;44330-000;105;23.439.441/0058-25;203.844.342;-12.4023581;-38.9553069;RICARDO;Mateus;Feira e regiao
1600;1;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS S;DIST SAO ROQUE STA MONICA;AV EDUARDO FROES DA MOTA;;SANTA MONICA;BA;10800;FEIRA DE SANTANA;44078-015;105;03.705.630/0001-50;53234111;-12.2640669;-38.9327779;VINICIUS;Sao Roque;Feira e regiao
1600;2;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE CENTRO;R CASTRO ALVES 1473;;CENTRO;BA;10800;FEIRA DE SANTANA;44001-184;105;03.705.630/0002-30;65.232.825;-12.253787;-38.9610589;VINICIUS;Sao Roque;Feira e regiao
1600;3;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE  MANGABEIRA;AV FRANCISCO FRAGA MAIA SN;;MANGABEIRA;BA;10800;FEIRA DE SANTANA;44056-232;105;03.705.630/0004-00;96.631.649;-12.2188666;-38.9517577;VINICIUS;Sao Roque;Feira e regiao
1600;4;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE CALUMBI;R TOME DE SOUZA 259;;CALUMBI;BA;10800;FEIRA DE SANTANA;44008-405;105;03.705.630/0011-21;183.298.450;-12.2554311;-38.9758896;VINICIUS;Sao Roque;Feira e regiao
1600;5;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE SIM;AV ARTEMIA PIRES FREITAS CN;;SIM;BA;10800;FEIRA DE SANTANA;44085-370;105;03.705.630/0005-83;9.958.135;-12.2462905;-38.9167333;VINICIUS;Sao Roque;Feira e regiao
1600;6;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE STO ESTEVAO;AVENIDA GETULIO VARGAS 197;;CENTRO;BA;28802;SANTO ESTEVAO;44190-000;105;03.705.630/0015-55;211.680.039;-12.4329155;-39.2489784;VINICIUS;Sao Roque;Feira e regiao
